uuid,quarter_hour_of_day,day_type,poi_type,duration,probability
2ace5c19-d555-4bd2-99e1-139a56018200,66,weekday,charging_hub_highway,60,1.0
e58c1f3d-ff7e-4870-9327-12f969effad8,67,weekday,charging_hub_highway,60,1.0
d056a31f-5308-4ae9-af60-25da30802909,68,weekday,charging_hub_highway,60,1.0
03116b4e-1534-4e5b-8d1f-1c14403e30e5,69,weekday,charging_hub_highway,60,1.0
86694823-9fac-498c-953d-f4c2f0f2973a,70,weekday,charging_hub_highway,60,1.0
16f35f03-cee3-4e87-9eff-9353c679ec86,71,weekday,charging_hub_highway,60,1.0
1f785009-2798-4671-80dd-9b8dc7a8cea9,72,weekday,charging_hub_highway,60,1.0
7bdec0d7-c394-4f40-a10c-8d4c73da82bb,73,weekday,charging_hub_highway,60,1.0
58fb1200-4bea-41da-9954-e43f8716d756,74,weekday,charging_hub_highway,60,1.0
15125eea-b7eb-47f3-942d-f4bb6853d4b7,75,weekday,charging_hub_highway,60,1.0
206563f9-8460-4a46-afa5-1eff5615c615,76,weekday,charging_hub_highway,60,1.0
be0217fd-1393-4080-b5f5-c3d2d9cdec89,77,weekday,charging_hub_highway,60,1.0
9767a533-9de8-4673-af7c-8117b3d47cd3,78,weekday,charging_hub_highway,60,1.0
95b08b4b-80de-48af-9b2b-a822d26295ca,79,weekday,charging_hub_highway,60,1.0
a6177214-f259-4f5e-8be4-7a8d67fae422,80,weekday,charging_hub_highway,60,1.0
5541ae9e-4d00-4b7b-9f36-99a9923025c4,81,weekday,charging_hub_highway,60,1.0
34a0f549-8d94-4f12-829b-dcfd86bd7c37,82,weekday,charging_hub_highway,60,1.0
77797768-0790-40e5-8466-651302ac4333,83,weekday,charging_hub_highway,60,1.0
ea611290-4d5b-42b0-993e-439731c3e75b,84,weekday,charging_hub_highway,60,1.0
705baa6a-b0be-4ad8-8231-3ea372c621e9,85,weekday,charging_hub_highway,60,1.0
f2e5ead1-a758-4566-8bdb-91e9f92dfcff,86,weekday,charging_hub_highway,60,1.0
428f5308-7f85-4a4a-90f4-ddddedaa737c,87,weekday,charging_hub_highway,60,1.0
ef5c12f9-286d-43b2-b0fe-12a159ca0997,88,weekday,charging_hub_highway,60,1.0
148de350-cc00-4fed-a11c-ef68fc3070e8,89,weekday,charging_hub_highway,60,1.0
4571f434-5b87-4d1d-bc24-b0d718b04982,90,weekday,charging_hub_highway,60,1.0
8dc83b14-b1ef-430b-8039-fdc9430e97a6,91,weekday,charging_hub_highway,60,1.0
6b5c0d2c-8c32-4c87-b7e5-13b41f9d3db9,92,weekday,charging_hub_highway,60,1.0
97eb99ee-7151-47eb-b1b7-e5e46eff4b43,93,weekday,charging_hub_highway,60,1.0
48d2044d-0d66-4b8f-81e3-3e1a2538df29,94,weekday,charging_hub_highway,60,1.0
b2b8e18c-4383-48a1-81d0-1494a7488388,95,weekday,charging_hub_highway,60,1.0
286c5740-4725-4935-aaca-75e4aa2e7021,0,saturday,home,60,1.0
184a2958-0fb5-4723-bee4-0ac8516f543e,1,saturday,home,60,1.0
daa1d39f-cdbe-4e2a-a42f-d60ba41cde49,2,saturday,home,60,1.0
f1745df4-e616-4bb9-a5a5-b8c8cd09a8d2,3,saturday,home,60,1.0
ddb955a3-cd0c-462c-a0a8-2201b41beb70,4,saturday,home,60,1.0
38cdba34-183e-429c-ad7b-ff588b88413a,5,saturday,home,60,1.0
53631144-510a-4506-b5d6-c973da9d42ff,6,saturday,home,60,1.0
a586af6a-3ca1-4ad0-b364-9f70779c9ee5,7,saturday,home,60,1.0
dd02bc0c-cc24-4a64-8187-bc3ab4903681,8,saturday,home,60,1.0
f6ee3f72-71c1-4813-9f76-f34e9fc0e407,9,saturday,home,60,1.0
42a43a05-2119-4d20-a762-5c34e0800519,10,saturday,home,60,1.0
fe0b348d-cebc-4198-a04d-f235893b806e,11,saturday,home,60,1.0
d82a20e8-cb0e-44aa-a992-ffad412ebbd3,12,saturday,home,60,1.0
f5014501-7762-409f-b3a9-63e366af1cb2,13,saturday,home,60,1.0
25618bca-70c0-47ad-9cb8-98f81b2b136a,14,saturday,home,60,1.0
a8932cc9-b62f-4bb9-acdb-42a6edccf2aa,15,saturday,home,60,1.0
f52ba15a-657b-4472-a073-93cf9071b40b,16,saturday,home,60,1.0
5a313924-1fb1-4b38-843d-991489113fbd,17,saturday,home,60,1.0
7a99062b-5275-48f8-b4ce-a575e7ea0395,18,saturday,home,60,1.0
3ccf826b-a58f-4e03-8e9d-6d682fc30e11,19,saturday,home,60,1.0
3f2315a1-6061-4dd3-b450-6f3e29bc80a5,20,saturday,home,60,1.0
68a5c4d1-fa19-4e79-840c-c05beea14fb8,21,saturday,home,60,1.0
0c77e60f-83bb-4a77-84ca-6e8399714be9,22,saturday,home,60,1.0
2663fe45-60ed-4e3d-a55f-3973020d808a,23,saturday,home,60,1.0
9a5be9d7-378b-4f1d-9c87-7c10c95564c0,24,saturday,home,60,1.0
9ab9357f-6a08-4bb4-8b3d-8f436433d7ed,25,saturday,home,60,1.0
4ea6c577-2ab7-472d-9c16-2953c74f5bb8,26,saturday,home,60,1.0
444d0d2a-113b-49be-85a1-4177f8f5b5a3,27,saturday,home,60,1.0
59f7a4f9-77e3-4b3a-944b-e5af5887fe9e,28,saturday,home,60,1.0
b64a8531-0b88-4502-9a57-e805440cdaa2,29,saturday,home,60,1.0
0ec7dd13-c2f5-48e5-bd25-dbb0f73f14ea,30,saturday,home,60,1.0
ed06753c-a4c6-4745-a56a-ed375fa9bc7b,31,saturday,home,60,1.0
303f776d-ae17-40a6-bfc0-2da5650827ff,32,saturday,home,60,1.0
b0f32aa3-d1b6-45a0-ad05-59d33306d630,33,saturday,home,60,1.0
9d836f0c-be5d-4760-88de-e2a66670be38,34,saturday,home,60,1.0
d43dc5c6-cc14-4e6f-a027-5dc7a67407f9,35,saturday,home,60,1.0
e974bfd4-9600-436b-a737-c89e5505ddae,36,saturday,home,60,1.0
3a7d618b-fdab-4d62-9d6c-d7932fcbf64a,37,saturday,home,60,1.0
9961ce3c-6530-4a14-9dae-dcc2e504bc57,38,saturday,home,60,1.0
2dd2bc10-032d-4c59-a3b6-33595cb1694b,39,saturday,home,60,1.0
f26cdfb7-1c87-44f7-bdbe-aea3fe4fa343,40,saturday,home,60,1.0
00a6ef48-4010-4a51-8d50-5e5df859de1b,41,saturday,home,60,1.0
b6579faf-9330-4b26-8fe7-f86db5de9f51,42,saturday,home,60,1.0
709acca7-a346-41bd-899c-badac0e81d3f,43,saturday,home,60,1.0
c8378808-b995-44b3-9cbb-ffab27e629e3,44,saturday,home,60,1.0
a69525df-9c07-47fb-81c2-de22b4bcaec6,45,saturday,home,60,1.0
493eae33-f392-4bb5-b493-6db00ee40e33,46,saturday,home,60,1.0
d285bb08-beb2-4aa8-95db-c3ae0f44ad6d,47,saturday,home,60,1.0
cc6586a8-6874-48cc-ab3f-ee6b83632152,48,saturday,home,60,1.0
9ab6a65d-3c59-4d5c-aca5-c98a06355056,49,saturday,home,60,1.0
a9376e5e-8559-4834-9276-a10ada018969,50,saturday,home,60,1.0
40ab8a7e-a0d9-40e9-8bc4-fa187e0d5b31,51,saturday,home,60,1.0
caa37eb8-0b80-47de-b292-cad53d01f52c,52,saturday,home,60,1.0
e7b76bf3-6680-4f88-bb91-4fd8ca577fb6,53,saturday,home,60,1.0
1c059f9c-0d95-4b61-bb84-ea2e4381b4a8,54,saturday,home,60,1.0
3e2d541b-3a8e-417f-a461-c926184009bf,55,saturday,home,60,1.0
64189e77-fb5d-4d2f-82dd-57d5f139d503,56,saturday,home,60,1.0
6ce4ffd6-4722-455c-b045-b040ca9e7cd1,57,saturday,home,60,1.0
0aa9f908-3ccf-4497-b49e-8bd98470285b,58,saturday,home,60,1.0
32ab7539-1ef2-47f8-a4f5-83ed7ee898cb,59,saturday,home,60,1.0
f2777bb7-ff37-4815-9a95-3d63b2aeecdc,60,saturday,home,60,1.0
8b45ff01-5b93-4874-8812-01e0daba5de4,61,saturday,home,60,1.0
3d7924d1-e893-4695-87e5-cca66c2364bd,62,saturday,home,60,1.0
1d12def7-d6c0-4cd7-8a59-16c862fcb4f5,63,saturday,home,60,1.0
45a495ae-d455-4e9c-bf2b-fb122ecc09bf,64,saturday,home,60,1.0
995fbe3a-c246-44de-a8b7-f5053b169135,65,saturday,home,60,1.0
47a19769-33af-439b-bce2-a8efa32b6275,66,saturday,home,60,1.0
6dc45b2a-9cb0-4208-906e-e80113d6bf6f,67,saturday,home,60,1.0
69eca2d9-78c8-4914-8920-06fa6707853e,68,saturday,home,60,1.0
09c84258-b679-4170-ae0f-cbc5aee40488,69,saturday,home,60,1.0
e85a8934-0ad5-4cc3-bc6b-172013edc6bd,70,saturday,home,60,1.0
a54d76fd-7c82-478e-b600-c81d7f75715d,71,saturday,home,60,1.0
9928591f-c8c3-484a-a0e3-43af79899335,72,saturday,home,60,1.0
eea7fbfd-fd35-4026-902c-f87f2641e623,73,saturday,home,60,1.0
350d00c8-addb-47be-9668-5388d57d902a,74,saturday,home,60,1.0
5762b8b9-2a28-4676-8bcb-bfa22e6747b8,75,saturday,home,60,1.0
8506482d-8c86-4da8-8a44-6bf600b9f2ee,76,saturday,home,60,1.0
824f7318-491c-4862-8269-b86ee642a8a5,77,saturday,home,60,1.0
dcbc67d2-8766-44d1-a2f9-1b33fb440e9a,78,saturday,home,60,1.0
9ebefb66-0471-4169-ab3e-2f403d7255e7,79,saturday,home,60,1.0
3a7076e5-d794-448e-a135-285ce3bdc2aa,80,saturday,home,60,1.0
1ec95e04-1705-439f-a93f-b48ebada2a1a,81,saturday,home,60,1.0
83cb48b2-dff6-43de-b7a4-e39007791634,82,saturday,home,60,1.0
c3ee4c62-308c-4bfa-a299-96274bcb6656,83,saturday,home,60,1.0
3453de27-7191-44d7-9d9d-6777ff697f3b,84,saturday,home,60,1.0
4c5e0e12-d990-43ff-ade6-85b2f9695652,85,saturday,home,60,1.0
927de7cc-ed28-4d90-b191-3927b70068ce,86,saturday,home,60,1.0
c837f7a0-c327-487d-aea2-915c6e40acee,87,saturday,home,60,1.0
03dd44d3-3271-4ae6-a57d-b8edebd2857e,88,saturday,home,60,1.0
e174ae32-9110-4236-9095-da92ab5a31ef,89,saturday,home,60,1.0
ea035dd0-8b65-4e97-88af-56b679533be0,90,saturday,home,60,1.0
247a7f24-f837-484a-827f-600332a4d8b8,91,saturday,home,60,1.0
c95359fd-9610-4386-a62d-b0f10965acbb,92,saturday,home,60,1.0
d8e58fa8-b7c2-4c53-8edd-6a4485fc39ef,93,saturday,home,60,1.0
2ecc0d55-d640-4c56-baae-5f9d9f78709e,94,saturday,home,60,1.0
570c0637-1f5e-49a6-8b41-fdfeb20cd7f2,95,saturday,home,60,1.0
3f93175c-6659-434c-936e-242e3f920d69,0,saturday,work,60,1.0
3de1adce-d83b-43de-af7a-e784e6518d04,1,saturday,work,60,1.0
f6965fde-a8ad-42f6-b412-72008f4585a1,2,saturday,work,60,1.0
535fa926-df63-4fcf-8d13-91931e17e8b8,3,saturday,work,60,1.0
c57b62b7-892a-4dff-a1ac-2d78f0f71a5d,4,saturday,work,60,1.0
67a468f5-6f72-4b72-a1ba-65c2f3e3856b,5,saturday,work,60,1.0
41b08b58-e35e-43c4-836f-69e2f5a788be,6,saturday,work,60,1.0
3fd49dee-e95b-4225-b038-7350ce8d7abb,7,saturday,work,60,1.0
3f207ca6-c241-4691-b920-ab8f07ae22ed,8,saturday,work,60,1.0
9f691a3f-4f20-4d93-91da-3298bb2f9c1b,9,saturday,work,60,1.0
d111597b-4a88-4084-ab78-c6ca97d2b541,10,saturday,work,60,1.0
37cd8a6a-3823-421d-87af-5944dd2f6774,11,saturday,work,60,1.0
e89a4639-856e-47ac-91d2-60aef82d3e2b,12,saturday,work,60,1.0
fc788607-81ac-4726-9928-36e6603fdb58,13,saturday,work,60,1.0
c10af697-e768-462c-aa0b-7adbcba6a2c7,14,saturday,work,60,1.0
6ce5e2f3-21b2-4709-997f-4059c6296aca,15,saturday,work,60,1.0
608d02ff-95c7-46c6-b5eb-8d919778ba28,16,saturday,work,60,1.0
cd417bd1-9a42-450a-a7e3-8348a710170d,17,saturday,work,60,1.0
09654a2f-ad71-417f-8a6e-3346516c7201,18,saturday,work,60,1.0
f0245e6c-dfc9-431f-8c86-7d3ecaf02459,19,saturday,work,60,1.0
83fc0a9e-25a0-401f-b17d-9d9482f3b3e0,20,saturday,work,60,1.0
e088662f-c7b5-4aec-946a-2470c682614c,21,saturday,work,60,1.0
8ba2b6e1-f900-4ea7-856e-58a9310ee495,22,saturday,work,60,1.0
64090095-d375-4b7b-a0d7-1dddd3169448,23,saturday,work,60,1.0
bf3edd4c-0b93-4d86-80aa-001fc46f7977,24,saturday,work,60,1.0
f704df97-d704-4808-9e98-cdf7241c51ba,25,saturday,work,60,1.0
10346c43-27da-48f7-94e0-382b4fbe1c1c,26,saturday,work,60,1.0
5177e676-b58d-4386-9a55-8ac28fd74e33,27,saturday,work,60,1.0
c5c9e165-47d1-488b-a918-501cb9e7851d,28,saturday,work,60,1.0
68f54554-b12f-42d7-b2b6-dc4c50236861,29,saturday,work,60,1.0
9941999c-56ae-4e23-9078-874ae2357a2b,30,saturday,work,60,1.0
cc8a6aa8-3618-41b6-af50-b4f01eaeb269,31,saturday,work,60,1.0
ea6126ac-669a-4d9f-9d81-802988ad3dc9,32,saturday,work,60,1.0
8f66b125-14dc-4596-a9ec-1d67fd8cf9cb,33,saturday,work,60,1.0
c4dd821e-7391-4181-9be1-c583ab5ab924,34,saturday,work,60,1.0
2d30a76c-8172-49a3-ab32-697b47727fe5,35,saturday,work,60,1.0
277ec255-7edc-44b7-a28f-8339595eccf3,36,saturday,work,60,1.0
e254a7de-e074-47a8-bf44-b1f72fe2d740,37,saturday,work,60,1.0
0f676b35-9a2e-42df-8d8c-c460ea9a48a4,38,saturday,work,60,1.0
3c8abdbb-df5c-4734-96aa-c26c77d6aa8a,39,saturday,work,60,1.0
4ad25d4d-de96-4dcd-bdd9-f34bc80288bb,40,saturday,work,60,1.0
bd1c6586-64e7-4291-aef0-c1d1e8c8417f,41,saturday,work,60,1.0
51c6c95b-6a04-49a0-8a4a-63a41f9a83c0,42,saturday,work,60,1.0
3d0af376-a11d-4caa-ac96-69617e9e951a,43,saturday,work,60,1.0
6d319854-49ad-4662-9991-a11cdc7438b1,44,saturday,work,60,1.0
199930ea-69cc-41a0-8b9d-9309b425b0bb,45,saturday,work,60,1.0
7468a195-5581-4d42-aea6-a29e9f505b8e,46,saturday,work,60,1.0
005e22e0-095e-48be-91b7-cddedc9f2de0,47,saturday,work,60,1.0
3192ad77-b3a1-4a56-8d39-c667cead69fe,48,saturday,work,60,1.0
db2b6153-ba74-4734-8865-2bf2ff3def9a,49,saturday,work,60,1.0
10b1c32b-3ecf-4476-80e5-60036e9ebd83,50,saturday,work,60,1.0
d8751b3c-e1c9-4924-a00c-267d045bd667,51,saturday,work,60,1.0
54739bb9-45a6-400b-82e4-ca8c3d8aebce,52,saturday,work,60,1.0
b4930cee-8e88-4ee3-b686-801c28f3e221,53,saturday,work,60,1.0
95f4950c-55ef-466d-9ce8-e20c514cea60,54,saturday,work,60,1.0
d56693b2-c3e9-440f-b130-b7222a881d4c,55,saturday,work,60,1.0
d7129dc3-ae10-4e72-ae23-a018dd90a0cb,56,saturday,work,60,1.0
15bfb3a2-2874-4845-ad06-87935550e2e7,57,saturday,work,60,1.0
90d41e5a-41ce-4c74-869f-8815124cfc6d,58,saturday,work,60,1.0
069c1ea8-af7c-4a38-8e24-4cc1240f31ff,59,saturday,work,60,1.0
218c24d5-1857-46bd-b8f1-94e7a8cc7398,60,saturday,work,60,1.0
946c390e-271c-4796-8d6c-e0bf7fd77ad7,61,saturday,work,60,1.0
1aacd69c-12a5-464c-bd9d-f5de8c300f1b,62,saturday,work,60,1.0
c553dbc5-56a7-44be-b8b8-95a31200481b,63,saturday,work,60,1.0
b68d11ee-c766-4b0c-8899-47b0fb27f8a0,64,saturday,work,60,1.0
9a9cd1d5-b09e-4086-875a-d14ead3b6709,65,saturday,work,60,1.0
287271d2-85cd-4bc8-ba29-4b78683de1f4,66,saturday,work,60,1.0
20b19fcf-3c6e-410c-8b05-06014aa299a5,67,saturday,work,60,1.0
2a9d74b8-fe9e-438d-9964-84617bd34d2a,68,saturday,work,60,1.0
15771509-9e42-48c9-afb0-571c7e735265,69,saturday,work,60,1.0
2966083c-10fb-4d6a-b85d-49c7066e2b1f,70,saturday,work,60,1.0
833913f9-eb6a-4967-85bd-e5aeb121b43b,71,saturday,work,60,1.0
01ad9229-8a48-4c15-a0f5-b683a633ccc1,72,saturday,work,60,1.0
04d9cd03-1be9-461a-9add-4be911ec6f55,73,saturday,work,60,1.0
cf4c1584-33b7-4fe5-9c64-3be4c17dfb88,74,saturday,work,60,1.0
aa841fb7-1936-4329-9513-6a95d014d3d1,75,saturday,work,60,1.0
86b584f8-ffea-4ff8-935b-76f230776cbf,76,saturday,work,60,1.0
d98204a2-d474-45f7-a70c-fd0ed13a2194,77,saturday,work,60,1.0
9409e52b-d712-4b31-a855-9393e406065d,78,saturday,work,60,1.0
7efce9fd-57f2-4679-9214-70b4db5355e2,79,saturday,work,60,1.0
72f6f07f-8d77-4357-968c-fe68c2ebadab,80,saturday,work,60,1.0
cc908aa2-e163-4ca3-8c9e-a27c6dffe945,81,saturday,work,60,1.0
5907769b-bd93-4b63-967c-eb7a42880fd5,82,saturday,work,60,1.0
55b0eb8f-1d00-4797-80b7-7cf111cc47d6,83,saturday,work,60,1.0
fd1bf9f5-c9f3-448a-8416-efdce9990aba,84,saturday,work,60,1.0
b02d2dba-7e0c-462a-bd01-8fddc4b0faea,85,saturday,work,60,1.0
a7451a64-0a5e-400c-97d8-432c5e0828e7,86,saturday,work,60,1.0
a9eae5c6-f6cf-481b-a536-b825b6e12426,87,saturday,work,60,1.0
ca1fedac-65c9-463d-b5b7-b2ea0a0f3240,88,saturday,work,60,1.0
b0949f35-fd4e-4a06-b307-cb30a04b7b24,89,saturday,work,60,1.0
54e43976-7ac0-440b-ad0f-bffa48952e17,90,saturday,work,60,1.0
76afbc06-968c-46e9-b881-6762a20c3990,91,saturday,work,60,1.0
865eb341-24da-4413-aa7f-a41d60a83042,92,saturday,work,60,1.0
f27a07dd-ff7a-424b-b141-ecc90963c3c2,93,saturday,work,60,1.0
a9edfcf4-4058-492f-9474-da5fe6031928,94,saturday,work,60,1.0
bae316f0-5aa8-4685-821a-0f9642e9a616,95,saturday,work,60,1.0
f0166fef-7a03-4f56-a334-e3bb7ab4cd60,0,saturday,shopping,60,1.0
dd930904-887c-4428-848b-1e5af93eb1bd,1,saturday,shopping,60,1.0
bb0c7f61-f44b-490f-80f3-9c9c83104290,2,saturday,shopping,60,1.0
47bd0edd-55fd-4195-872e-e42e4f9af142,3,saturday,shopping,60,1.0
fff02b42-453b-4225-89ed-997982a9cccb,4,saturday,shopping,60,1.0
495d6ceb-d5f4-42bb-b0da-c22c4f790c8c,5,saturday,shopping,60,1.0
48f15864-49dd-496a-9bbb-0fd3f145c0af,6,saturday,shopping,60,1.0
a5e4a88d-d990-4d0d-a4be-bbdc798b86da,7,saturday,shopping,60,1.0
ea88ffc4-af7c-4bd0-a76f-1e636fd20cf9,8,saturday,shopping,60,1.0
1dad1834-956b-44b4-8191-cfbc32e58296,9,saturday,shopping,60,1.0
ad246ae6-1732-4d81-82f0-7da429c95c1a,10,saturday,shopping,60,1.0
107d80db-87d4-4202-a839-3177f2679839,11,saturday,shopping,60,1.0
acedc718-5986-4c14-babf-bfc79fe2ca9e,12,saturday,shopping,60,1.0
ec76a384-eb4a-44f6-a795-ceb63fd045c0,13,saturday,shopping,60,1.0
11dbed11-4e50-49f4-a779-a7e46b449f0c,14,saturday,shopping,60,1.0
b67c2b8a-774f-4961-9a4e-1e0ce516ff8b,15,saturday,shopping,60,1.0
b4a8b208-bd9f-4508-aab2-0f533f6bc572,16,saturday,shopping,60,1.0
e73c3a91-9166-4f2e-b7b7-e369c15bb87d,17,saturday,shopping,60,1.0
2024f8d7-2b5f-4aee-8db7-8225cf0271dd,18,saturday,shopping,60,1.0
7fefe731-6d6c-4fda-a125-4521c026c450,19,saturday,shopping,60,1.0
2c29a53b-99b3-4800-b30c-2fb60c8521c1,20,saturday,shopping,60,1.0
9337aae8-b584-47ba-81b0-6d7124064841,21,saturday,shopping,60,1.0
adb8c1ed-5b7d-4867-aca5-a87b295317a2,22,saturday,shopping,60,1.0
37e324ff-6181-4a3b-a559-983e8d6d6721,23,saturday,shopping,60,1.0
1870711e-b739-494d-901a-10b6017bf844,24,saturday,shopping,60,1.0
24d332ec-dd82-40f8-9af0-81551dfaa19f,25,saturday,shopping,60,1.0
a6c77501-053b-407b-887d-6a532218b647,26,saturday,shopping,60,1.0
88cdc12f-1734-43bc-a44a-e416dd907b25,27,saturday,shopping,60,1.0
ea36aa91-fa82-4ad5-bb6c-55e68d30429f,28,saturday,shopping,60,1.0
07cbecac-d6bc-499a-804f-c053f2e8f4f8,29,saturday,shopping,60,1.0
c086c9f7-dccc-4aff-b427-08e6beaf6b8f,30,saturday,shopping,60,1.0
03d07c52-c934-4953-ac29-700d081621be,31,saturday,shopping,60,1.0
1e158c21-81a0-4100-b135-7334893aa604,32,saturday,shopping,60,1.0
6b9ca6f5-7518-4360-9cd4-9cc541a97e50,33,saturday,shopping,60,1.0
613a0eea-394c-48e5-8063-0903989f08db,34,saturday,shopping,60,1.0
21c55264-48d7-4238-a5c1-75836bc81334,35,saturday,shopping,60,1.0
948fe704-3e9f-42b3-b01f-8062663954bd,36,saturday,shopping,60,1.0
48208d94-873d-4cdc-89fa-7d045bcd6ced,37,saturday,shopping,60,1.0
e80bd8e2-7dae-48ba-88f0-962edc09a355,38,saturday,shopping,60,1.0
b438429a-f213-4d69-a09c-265eadfa9d07,39,saturday,shopping,60,1.0
69e78550-aa2f-46d4-aac7-a27be199eb96,40,saturday,shopping,60,1.0
24ee430f-4332-48e5-bf7d-e04152bd9a84,41,saturday,shopping,60,1.0
8e16dc80-3301-463a-b6b8-e37beb86aaa6,42,saturday,shopping,60,1.0
5d269da5-b42f-431c-b703-46fff61889ee,43,saturday,shopping,60,1.0
43f90249-59b3-4948-a27a-2ef3b4ea45f5,44,saturday,shopping,60,1.0
1be750cf-cd2a-4489-bcdc-9cf8d3fb3b2a,45,saturday,shopping,60,1.0
5a5b2499-0fa9-4bcf-9fe7-95fbc254280d,46,saturday,shopping,60,1.0
eb49c440-48b0-4507-b7ca-469fcd86bbc2,47,saturday,shopping,60,1.0
1b1f420c-3a27-4d8e-a5f9-6c7877f8d01c,48,saturday,shopping,60,1.0
78d21e3c-e195-4fb6-898c-3d3b76dc2a54,49,saturday,shopping,60,1.0
1b51a10b-ddb3-4408-b942-00f103d5a1e5,50,saturday,shopping,60,1.0
11b6f629-08fd-4d5d-9db2-53115983d737,51,saturday,shopping,60,1.0
ad84f5bf-3f40-4de0-b1d6-5cba4f13034b,52,saturday,shopping,60,1.0
c86865cc-3774-4a09-9ea1-fd70ffe21fc9,53,saturday,shopping,60,1.0
0c0412ad-a97d-4548-bfff-d818c0cd4255,54,saturday,shopping,60,1.0
fbb00ca4-3411-4f76-b05f-e6cdd40da789,55,saturday,shopping,60,1.0
22de98b4-fd2e-4124-a70f-54268a807a04,56,saturday,shopping,60,1.0
1626cc3d-f2aa-43c9-b030-386367e7a944,57,saturday,shopping,60,1.0
9126ff98-2676-420f-a0d2-02aad0d326c7,58,saturday,shopping,60,1.0
16385eac-85bb-40f7-9405-232e13e08092,59,saturday,shopping,60,1.0
f45827e6-9676-4ca2-a739-4bf0e7c8c067,60,saturday,shopping,60,1.0
2943c231-a65b-48ca-b1ee-98207ca82bdd,61,saturday,shopping,60,1.0
dfb70156-c137-45c2-8db3-34b490c924b9,62,saturday,shopping,60,1.0
02088a42-056d-471b-8123-f9460aadad43,63,saturday,shopping,60,1.0
2f8d591c-dda3-4fb7-9029-658077be4b91,64,saturday,shopping,60,1.0
01185bd6-e784-4467-9c04-48ce6bc93c32,65,saturday,shopping,60,1.0
47b6c82e-e456-4ece-aad0-07dcff459c08,66,saturday,shopping,60,1.0
cbfc52a3-aecc-4f5c-b679-8c6e4b333735,67,saturday,shopping,60,1.0
f70fb107-a33e-4e37-81c0-35a77667794b,68,saturday,shopping,60,1.0
b41c857c-28cd-41b9-8e82-04f6062a7583,69,saturday,shopping,60,1.0
cbaec325-2720-42e2-87f7-c8ac1bc1bfc0,70,saturday,shopping,60,1.0
e5dbbc41-17cc-4914-9212-0c67ec815047,71,saturday,shopping,60,1.0
709ca27f-fbe4-46fb-b486-69b404b59f94,72,saturday,shopping,60,1.0
ae6a7151-de1b-4c3f-96aa-1a435f66d126,73,saturday,shopping,60,1.0
49f7f616-15fd-475d-872d-0c4f8977968b,74,saturday,shopping,60,1.0
53206017-922d-4afd-8e90-73ee691be175,75,saturday,shopping,60,1.0
68614bef-9d51-4932-a34f-b996a69dc65e,76,saturday,shopping,60,1.0
87af5ae4-190a-42db-924f-94ed6031cc8c,77,saturday,shopping,60,1.0
e05ccd9b-259d-446e-9235-91cff26056e0,78,saturday,shopping,60,1.0
2dd41a08-d312-463b-9bf6-fce547fa856f,79,saturday,shopping,60,1.0
ff93130f-084d-4cf6-ac8f-72a27396af5b,80,saturday,shopping,60,1.0
3f3a2095-84c0-440d-8bed-9554a4be15a3,81,saturday,shopping,60,1.0
47558624-4250-4a90-87c7-7bc8521c2488,82,saturday,shopping,60,1.0
d36df2b6-37e9-4a7f-a1aa-fd3a51afc6d4,83,saturday,shopping,60,1.0
22fe0b07-16b9-41dc-a4c1-4c6bb0dd353a,84,saturday,shopping,60,1.0
cdaac5ee-5f44-4d15-b814-accda723a5bb,85,saturday,shopping,60,1.0
69b00123-2c84-4663-a323-377e6c600457,86,saturday,shopping,60,1.0
30716aba-e294-40e5-a6ec-ef1f5f01ff2c,87,saturday,shopping,60,1.0
3e405c66-c08e-43f0-adbb-f63d0fe9654b,88,saturday,shopping,60,1.0
84a9bf3f-6008-429f-9e2e-7d6258a92470,89,saturday,shopping,60,1.0
7015bb9e-c3e2-4060-86c6-ad73eabdcd14,90,saturday,shopping,60,1.0
91d9de67-7622-4db9-a72e-658380a98b2f,91,saturday,shopping,60,1.0
b0df1ecc-83f6-47e9-a302-d338eff7d4e1,92,saturday,shopping,60,1.0
025797b9-c37e-4ab6-ae99-650eca367c9d,93,saturday,shopping,60,1.0
fa806a75-343a-4857-a076-9499dce8b503,94,saturday,shopping,60,1.0
7f832a1b-5362-4efd-b285-cd6dc561e3f6,95,saturday,shopping,60,1.0
1308a216-90dd-4e65-b150-18edd16040bf,0,saturday,leisure,60,1.0
f8dad818-27b1-43f1-915c-26468bd73d28,1,saturday,leisure,60,1.0
49d5c51b-b10d-4edb-8f62-91ceb0aaedd2,2,saturday,leisure,60,1.0
eca88ab7-b350-4a34-9f81-ad225467965c,3,saturday,leisure,60,1.0
2f66d23d-f5e1-4e09-8eb4-8d697f3844f5,4,saturday,leisure,60,1.0
beaaaf3b-73d4-429d-a6e4-bbab4a16bd1b,5,saturday,leisure,60,1.0
e579f47d-fe69-400a-b74b-0fddabe594cb,6,saturday,leisure,60,1.0
aa5cd353-85a4-4585-a478-570c1d3813af,7,saturday,leisure,60,1.0
a10cf6f0-bcd1-4eec-a72f-915c4df6ffe8,8,saturday,leisure,60,1.0
087290af-0e47-4ced-8e51-2178e46d6515,9,saturday,leisure,60,1.0
519de97b-260c-47c8-93d6-cb44b59359a8,10,saturday,leisure,60,1.0
e03c1a9b-1083-445c-97ec-847e8b41032c,11,saturday,leisure,60,1.0
